Order ID,Product ID,Order Date,Ship Date,Delivery_days,Order_Month,Order_Year,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Revenue,Quantity,Discount,Profit,Profit_margin,,,,,,,,,,
CA-2013-158568,OFF-PA-10003256,30-08-2013,03-09-2013,4,8,2013,Standard Class,RB-19465,Rick Bensley,Home Office,Chicago,Illinois,Central,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.62,7,0.2,22.62,35%,,,,,,,,,,
CA-2013-158568,TEC-AC-10001767,30-08-2013,03-09-2013,4,8,2013,Standard Class,RB-19465,Rick Bensley,Home Office,Chicago,Illinois,Central,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.98,3,0.2,-10.80,-11%,,,,,,,,,,
CA-2013-158568,OFF-BI-10002609,30-08-2013,03-09-2013,4,8,2013,Standard Class,RB-19465,Rick Bensley,Home Office,Chicago,Illinois,Central,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.79,3,0.8,-3.04,-170%,,,,,,,,,,
CA-2013-129903,OFF-PA-10004040,02-12-2013,05-12-2013,3,12,2013,Second Class,GZ-14470,Gary Zandusky,Consumer,Rochester,Minnesota,Central,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,0,11.72,49%,,,,,,,,,,
US-2012-156867,TEC-AC-10001552,13-11-2012,17-11-2012,4,11,2012,Standard Class,LC-16870,Lena Cacioppo,Consumer,Aurora,Colorado,West,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.90,6,0.2,-26.88,-11%,,,,,,,,,,
US-2012-156867,FUR-FU-10004006,13-11-2012,17-11-2012,4,11,2012,Standard Class,LC-16870,Lena Cacioppo,Consumer,Aurora,Colorado,West,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-3.84,-4%,,,,,,,,,,
US-2012-156867,OFF-BI-10002794,13-11-2012,17-11-2012,4,11,2012,Standard Class,LC-16870,Lena Cacioppo,Consumer,Aurora,Colorado,West,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.88,3,0.7,-25.82,-70%,,,,,,,,,,
CA-2014-119004,TEC-AC-10003499,24-11-2014,29-11-2014,5,11,2014,Standard Class,JM-15250,Janet Martin,Consumer,Charlotte,North Carolina,South,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.11,8,0.2,17.60,24%,,,,,,,,,,
CA-2014-119004,TEC-PH-10002844,24-11-2014,29-11-2014,5,11,2014,Standard Class,JM-15250,Janet Martin,Consumer,Charlotte,North Carolina,South,Technology,Phones,Speck Products Candyshell Flip Case,27.99,1,0.2,2.10,8%,,,,,,,,,,
CA-2014-119004,OFF-AR-10000390,24-11-2014,29-11-2014,5,11,2014,Standard Class,JM-15250,Janet Martin,Consumer,Charlotte,North Carolina,South,Office Supplies,Art,Newell Chalk Holder,3.30,1,0.2,1.07,33%,,,,,,,,,,
CA-2012-129476,TEC-AC-10000844,15-10-2012,20-10-2012,5,10,2012,Standard Class,PA-19060,Pete Armstrong,Home Office,Orland Park,Illinois,Central,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,5,0.2,67.99,20%,,,,,,,,,,
CA-2014-146780,FUR-FU-10001934,26-12-2014,31-12-2014,5,12,2014,Standard Class,CV-12805,Cynthia Voltz,Corporate,New York City,New York,East,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0,10.91,26%,,,,,,,,,,
CA-2013-128867,OFF-AR-10000380,04-11-2013,11-11-2013,7,11,2013,Standard Class,CL-12565,Clay Ludtke,Consumer,Urbandale,Iowa,Central,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0,22.79,30%,,,,,,,,,,
CA-2013-128867,OFF-BI-10003981,04-11-2013,11-11-2013,7,11,2013,Standard Class,CL-12565,Clay Ludtke,Consumer,Urbandale,Iowa,Central,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0,13.35,49%,,,,,,,,,,
CA-2011-115259,OFF-FA-10000621,25-08-2011,27-08-2011,2,8,2011,Second Class,RC-19960,Ryan Crowe,Consumer,Columbus,Ohio,East,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.10,14,0.2,14.53,36%,,,,,,,,,,
CA-2011-115259,OFF-EN-10002600,25-08-2011,27-08-2011,2,8,2011,Second Class,RC-19960,Ryan Crowe,Consumer,Columbus,Ohio,East,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,1.65,35%,,,,,,,,,,
CA-2011-115259,OFF-PA-10004965,25-08-2011,27-08-2011,2,8,2011,Second Class,RC-19960,Ryan Crowe,Consumer,Columbus,Ohio,East,Office Supplies,Paper,Xerox 1921,23.98,3,0.2,7.49,31%,,,,,,,,,,
CA-2011-115259,OFF-EN-10002504,25-08-2011,27-08-2011,2,8,2011,Second Class,RC-19960,Ryan Crowe,Consumer,Columbus,Ohio,East,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.46,6,0.2,44.03,34%,,,,,,,,,,
CA-2012-110457,FUR-TA-10001768,02-03-2012,06-03-2012,4,3,2012,Standard Class,DK-13090,Dave Kipp,Consumer,Seattle,Washington,West,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0,165.38,21%,,,,,,,,,,
US-2012-136476,OFF-BI-10003650,05-04-2012,10-04-2012,5,4,2012,Standard Class,GG-14650,Greg Guthrie,Corporate,Bristol,Tennessee,South,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.79,1,0.7,-115.72,-73%,,,,,,,,,,
CA-2013-103730,FUR-FU-10002157,13-06-2013,16-06-2013,3,6,2013,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,East,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0,18.35,39%,,,,,,,,,,
CA-2013-103730,OFF-BI-10003910,13-06-2013,16-06-2013,3,6,2013,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,East,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0,13.88,45%,,,,,,,,,,
CA-2013-103730,OFF-ST-10000777,13-06-2013,16-06-2013,3,6,2013,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,East,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0,63.44,28%,,,,,,,,,,
CA-2013-103730,OFF-EN-10002500,13-06-2013,16-06-2013,3,6,2013,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,East,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0,51.76,45%,,,,,,,,,,
CA-2013-103730,TEC-PH-10003875,13-06-2013,16-06-2013,3,6,2013,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,East,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0,19.73,29%,,,,,,,,,,
US-2011-152030,FUR-CH-10004063,26-12-2011,28-12-2011,2,12,2011,Second Class,AD-10180,Alan Dominguez,Home Office,Houston,Texas,Central,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.56,3,0.3,-8.58,-1%,,,,,,,,,,
US-2011-134614,FUR-TA-10004534,20-09-2011,25-09-2011,5,9,2011,Standard Class,PF-19165,Philip Fox,Consumer,Bloomington,Illinois,Central,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.70,6,0.5,-407.68,-66%,,,,,,,,,,
US-2014-107272,OFF-BI-10003274,06-11-2014,13-11-2014,7,11,2014,Standard Class,TS-21610,Troy Staebel,Consumer,Phoenix,Arizona,West,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.39,2,0.7,-1.83,-77%,,,,,,,,,,
US-2014-107272,OFF-ST-10002974,06-11-2014,13-11-2014,7,11,2014,Standard Class,TS-21610,Troy Staebel,Consumer,Phoenix,Arizona,West,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.99,7,0.2,30.50,13%,,,,,,,,,,
US-2013-125969,FUR-CH-10001146,07-11-2013,11-11-2013,4,11,2013,Second Class,LS-16975,Lindsay Shagiari,Home Office,Los Angeles,California,West,Furniture,Chairs,"Global Task Chair, Black",81.42,2,0.2,-9.16,-11%,,,,,,,,,,
US-2013-125969,FUR-FU-10003773,07-11-2013,11-11-2013,4,11,2013,Second Class,LS-16975,Lindsay Shagiari,Home Office,Los Angeles,California,West,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0,26.24,11%,,,,,,,,,,
US-2014-164147,TEC-PH-10002293,03-02-2014,06-02-2014,3,2,2014,First Class,DW-13585,Dorothy Wardle,Corporate,Columbus,Ohio,East,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.99,-20%,,,,,,,,,,
US-2014-164147,OFF-PA-10002377,03-02-2014,06-02-2014,3,2,2014,First Class,DW-13585,Dorothy Wardle,Corporate,Columbus,Ohio,East,Office Supplies,Paper,Xerox 1916,78.30,2,0.2,29.36,38%,,,,,,,,,,
US-2014-164147,OFF-FA-10002780,03-02-2014,06-02-2014,3,2,2014,First Class,DW-13585,Dorothy Wardle,Corporate,Columbus,Ohio,East,Office Supplies,Fasteners,Staples,21.46,9,0.2,6.97,33%,,,,,,,,,,
CA-2013-145583,OFF-PA-10001804,14-10-2013,20-10-2013,6,10,2013,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,Office Supplies,Paper,Xerox 195,20.04,3,0,9.62,48%,,,,,,,,,,
CA-2013-145583,OFF-PA-10001736,14-10-2013,20-10-2013,6,10,2013,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,Office Supplies,Paper,Xerox 1880,35.44,1,0,16.66,47%,,,,,,,,,,
CA-2013-145583,OFF-AR-10001149,14-10-2013,20-10-2013,6,10,2013,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0,3.46,30%,,,,,,,,,,
CA-2013-145583,OFF-FA-10002988,14-10-2013,20-10-2013,6,10,2013,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0,1.97,49%,,,,,,,,,,
CA-2013-145583,OFF-BI-10004781,14-10-2013,20-10-2013,6,10,2013,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,Office Supplies,Binders,GBC Wire Binding Strips,76.18,3,0.2,26.66,35%,,,,,,,,,,
CA-2013-145583,OFF-SU-10001218,14-10-2013,20-10-2013,6,10,2013,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0,18.45,28%,,,,,,,,,,
CA-2013-145583,FUR-FU-10001706,14-10-2013,20-10-2013,6,10,2013,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0,20.70,48%,,,,,,,,,,
CA-2013-110366,FUR-FU-10004848,06-09-2013,08-09-2013,2,9,2013,Second Class,JD-15895,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.80,2,0.2,10.35,13%,,,,,,,,,,
CA-2014-106180,OFF-AR-10000940,19-09-2014,24-09-2014,5,9,2014,Standard Class,SH-19975,Sally Hughsby,Corporate,San Francisco,California,West,Office Supplies,Art,Newell 343,8.82,3,0,2.38,27%,,,,,,,,,,
CA-2014-106180,OFF-EN-10004030,19-09-2014,24-09-2014,5,9,2014,Standard Class,SH-19975,Sally Hughsby,Corporate,San Francisco,California,West,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0,5.10,47%,,,,,,,,,,
CA-2014-106180,OFF-PA-10004327,19-09-2014,24-09-2014,5,9,2014,Standard Class,SH-19975,Sally Hughsby,Corporate,San Francisco,California,West,Office Supplies,Paper,Xerox 1911,143.70,3,0,68.98,48%,,,,,,,,,,
CA-2014-155376,OFF-AP-10001058,23-12-2014,28-12-2014,5,12,2014,Standard Class,SG-20080,Sandra Glassco,Consumer,Independence,Missouri,Central,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0,218.25,26%,,,,,,,,,,
CA-2012-110744,OFF-ST-10003656,07-09-2012,12-09-2012,5,9,2012,Standard Class,HA-14920,Helen Andreada,Consumer,Pasadena,California,West,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0,20.16,3%,,,,,,,,,,
CA-2011-110072,FUR-FU-10000521,22-10-2011,28-10-2011,6,10,2011,Standard Class,MG-17680,Maureen Gastineau,Home Office,Newark,Ohio,East,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.89,4,0.2,12.91,14%,,,,,,,,,,
CA-2013-114489,TEC-PH-10000215,06-12-2013,10-12-2013,4,12,2013,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,0,103.80,27%,,,,,,,,,,
CA-2013-114489,TEC-PH-10001448,06-12-2013,10-12-2013,4,12,2013,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0,6.00,4%,,,,,,,,,,
CA-2013-114489,FUR-CH-10000454,06-12-2013,10-12-2013,4,12,2013,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0,585.55,30%,,,,,,,,,,
CA-2013-114489,OFF-BI-10002735,06-12-2013,10-12-2013,4,12,2013,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0,80.63,47%,,,,,,,,,,
CA-2013-158834,OFF-AP-10000326,14-03-2013,17-03-2013,3,3,2013,First Class,TW-21025,Tamara Willingham,Home Office,Scottsdale,Arizona,West,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.77,11%,,,,,,,,,,
CA-2013-158834,TEC-PH-10001254,14-03-2013,17-03-2013,3,3,2013,First Class,TW-21025,Tamara Willingham,Home Office,Scottsdale,Arizona,West,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.18,2,0.2,15.24,8%,,,,,,,,,,
CA-2012-124919,OFF-PA-10001950,31-05-2012,02-06-2012,2,5,2012,First Class,SP-20650,Stephanie Phelps,Corporate,San Jose,California,West,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0,26.27,45%,,,,,,,,,,
CA-2012-124919,OFF-PA-10002254,31-05-2012,02-06-2012,2,5,2012,First Class,SP-20650,Stephanie Phelps,Corporate,San Jose,California,West,Office Supplies,Paper,Xerox 1883,105.52,4,0,48.54,46%,,,,,,,,,,
CA-2012-124919,OFF-ST-10001590,31-05-2012,02-06-2012,2,5,2012,First Class,SP-20650,Stephanie Phelps,Corporate,San Jose,California,West,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0,21.03,26%,,,,,,,,,,
CA-2012-118948,OFF-AR-10001547,28-05-2012,03-06-2012,6,5,2012,Standard Class,NK-18490,Neil Knudson,Home Office,Seattle,Washington,West,Office Supplies,Art,Newell 311,6.63,3,0,1.79,27%,,,,,,,,,,
CA-2011-104269,FUR-CH-10004063,01-03-2011,06-03-2011,5,3,2011,Second Class,DB-13060,Dave Brooks,Consumer,Seattle,Washington,West,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.57,2,0.2,51.48,11%,,,,,,,,,,
CA-2013-114104,OFF-LA-10002475,21-11-2013,25-11-2013,4,11,2013,Standard Class,NP-18670,Nora Paige,Consumer,Edmond,Oklahoma,Central,Office Supplies,Labels,Avery 519,14.62,2,0,6.87,47%,,,,,,,,,,
CA-2013-114104,TEC-PH-10004536,21-11-2013,25-11-2013,4,11,2013,Standard Class,NP-18670,Nora Paige,Consumer,Edmond,Oklahoma,Central,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0,236.23,25%,,,,,,,,,,
CA-2013-162733,OFF-PA-10002751,12-05-2013,13-05-2013,1,5,2013,First Class,TT-21070,Ted Trevino,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 1920,5.98,1,0,2.69,45%,,,,,,,,,,
CA-2012-119697,TEC-AC-10003657,28-12-2012,31-12-2012,3,12,2012,Second Class,EM-13960,Eric Murdock,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.38,2,0.2,1.36,3%,,,,,,,,,,
CA-2013-154508,OFF-EN-10001990,17-11-2013,21-11-2013,4,11,2013,Standard Class,RD-19900,Ruben Dartt,Consumer,Carlsbad,New Mexico,West,Office Supplies,Envelopes,Staples,28.40,5,0,13.35,47%,,,,,,,,,,
CA-2013-113817,OFF-BI-10004002,08-11-2013,12-11-2013,4,11,2013,Standard Class,MJ-17740,Max Jones,Consumer,Seattle,Washington,West,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.69,35%,,,,,,,,,,
CA-2011-139892,OFF-AR-10004441,08-09-2011,12-09-2011,4,9,2011,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,Office Supplies,Art,BIC Brite Liner Highlighters,9.94,3,0.2,2.73,28%,,,,,,,,,,
CA-2011-139892,TEC-MA-10000822,08-09-2011,12-09-2011,4,9,2011,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.95,8,0.4,-1359.99,-17%,,,,,,,,,,
CA-2011-139892,OFF-ST-10000991,08-09-2011,12-09-2011,4,9,2011,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.93,3,0.2,-58.63,-21%,,,,,,,,,,
CA-2011-139892,FUR-CH-10004287,08-09-2011,12-09-2011,4,9,2011,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-24.86,-1%,,,,,,,,,,
CA-2011-139892,OFF-AR-10002656,08-09-2011,12-09-2011,4,9,2011,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.06,6,0.2,6.81,21%,,,,,,,,,,
CA-2011-139892,OFF-AP-10002518,08-09-2011,12-09-2011,4,9,2011,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,-453.85,-255%,,,,,,,,,,
CA-2011-139892,TEC-PH-10003931,08-09-2011,12-09-2011,4,9,2011,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.98,3,0.2,9.00,6%,,,,,,,,,,
CA-2011-118962,OFF-PA-10000659,05-08-2011,09-08-2011,4,8,2011,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,West,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3,0,9.84,47%,,,,,,,,,,
CA-2011-118962,OFF-PA-10001144,05-08-2011,09-08-2011,4,8,2011,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 1913,110.96,2,0,53.26,48%,,,,,,,,,,
CA-2011-118962,FUR-CH-10003817,05-08-2011,09-08-2011,4,8,2011,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,West,Furniture,Chairs,"Global Value Steno Chair, Gray",340.14,7,0.2,21.26,6%,,,,,,,,,,
US-2011-100853,OFF-AP-10000891,14-09-2011,19-09-2011,5,9,2011,Standard Class,JB-15400,Jennifer Braxton,Corporate,Chicago,Illinois,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.45,2,0.8,-131.12,-250%,,,,,,,,,,
US-2011-100853,OFF-LA-10003148,14-09-2011,19-09-2011,5,9,2011,Standard Class,JB-15400,Jennifer Braxton,Corporate,Chicago,Illinois,Central,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.55,33%,,,,,,,,,,
US-2014-152366,OFF-AP-10002684,22-04-2014,26-04-2014,4,4,2014,Second Class,SJ-20500,Shirley Jackson,Consumer,Houston,Texas,Central,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.26,4,0.8,-243.16,-250%,,,,,,,,,,
US-2012-101511,FUR-CH-10004698,21-11-2012,23-11-2012,2,11,2012,Second Class,JE-15745,Joel Eaton,Consumer,Newark,Ohio,East,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.80,7,0.3,-11.34,-3%,,,,,,,,,,
US-2012-101511,OFF-SU-10002189,21-11-2012,23-11-2012,2,11,2012,Second Class,JE-15745,Joel Eaton,Consumer,Newark,Ohio,East,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.77,-24%,,,,,,,,,,
CA-2012-137225,OFF-AR-10001940,15-12-2012,19-12-2012,4,12,2012,Standard Class,JK-15640,Jim Kriz,Home Office,New York City,New York,East,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0,1.41,43%,,,,,,,,,,
CA-2011-166191,OFF-ST-10003455,05-12-2011,09-12-2011,4,12,2011,Second Class,DK-13150,David Kendrick,Corporate,Decatur,Illinois,Central,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.82,2,0.2,1.86,8%,,,,,,,,,,
CA-2011-166191,TEC-AC-10004659,05-12-2011,09-12-2011,4,12,2011,Second Class,DK-13150,David Kendrick,Corporate,Decatur,Illinois,Central,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.74,7,0.2,76.64,19%,,,,,,,,,,
CA-2011-158274,TEC-PH-10003273,19-11-2011,24-11-2011,5,11,2011,Second Class,RM-19675,Robert Marley,Home Office,Monroe,Louisiana,South,Technology,Phones,AT&T TR1909W,503.96,4,0,131.03,26%,,,,,,,,,,
CA-2011-158274,TEC-PH-10004896,19-11-2011,24-11-2011,5,11,2011,Second Class,RM-19675,Robert Marley,Home Office,Monroe,Louisiana,South,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5,0,41.99,28%,,,,,,,,,,
CA-2011-158274,TEC-AC-10002345,19-11-2011,24-11-2011,5,11,2011,Second Class,RM-19675,Robert Marley,Home Office,Monroe,Louisiana,South,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.00,2,0,7.25,25%,,,,,,,,,,
CA-2013-105018,OFF-BI-10001890,29-11-2013,03-12-2013,4,11,2013,Standard Class,SK-19990,Sally Knutson,Consumer,Fairfield,Connecticut,East,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0,3.44,48%,,,,,,,,,,
CA-2011-123260,TEC-AC-10002323,26-08-2011,30-08-2011,4,8,2011,Standard Class,FM-14290,Frank Merwin,Home Office,Los Angeles,California,West,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.80,8,0,22.98,13%,,,,,,,,,,
CA-2013-157000,OFF-ST-10001328,17-07-2013,23-07-2013,6,7,2013,Standard Class,AM-10360,Alice McCarthy,Corporate,Grand Prairie,Texas,Central,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.22,3,0.2,3.72,10%,,,,,,,,,,
CA-2013-157000,OFF-PA-10001950,17-07-2013,23-07-2013,6,7,2013,Standard Class,AM-10360,Alice McCarthy,Corporate,Grand Prairie,Texas,Central,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.02,3,0.2,6.26,31%,,,,,,,,,,
CA-2012-102281,FUR-BO-10002613,12-10-2012,14-10-2012,2,10,2012,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,East,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.14,4,0.2,112.39,13%,,,,,,,,,,
CA-2012-102281,TEC-PH-10001552,12-10-2012,14-10-2012,2,10,2012,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,East,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0,20.09,28%,,,,,,,,,,
CA-2012-102281,OFF-PA-10000061,12-10-2012,14-10-2012,2,10,2012,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,East,Office Supplies,Paper,Xerox 205,51.84,8,0,24.88,48%,,,,,,,,,,
CA-2012-102281,FUR-BO-10002545,12-10-2012,14-10-2012,2,10,2012,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,East,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.35,3,0.2,46.98,8%,,,,,,,,,,
CA-2012-102281,OFF-AR-10003514,12-10-2012,14-10-2012,2,10,2012,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,East,Office Supplies,Art,4009 Highlighters by Sanford,19.90,5,0,6.57,33%,,,,,,,,,,
CA-2012-131457,OFF-EN-10001509,31-10-2012,06-11-2012,6,10,2012,Standard Class,MZ-17515,Mary Zewe,Corporate,Redlands,California,West,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7,0,6.71,47%,,,,,,,,,,
